"","logFC","logCPM","F","PValue","FDR"
"RFNG",-0.237315747031286,3.96907219972262,3.8916854496882,0.0667130750563662,0.211884997568983
"RP11-71L14.3",-0.785891168452229,-0.238914562261532,3.89159856521519,0.0667441241959572,0.211907885405045
"RP11-430H10.2",-0.259565509807462,3.31043957322096,3.89068660707306,0.066744552154836,0.211907885405045
"PRKAR1B",-0.321479691251461,3.29619803106146,3.88722941480483,0.0668531385518425,0.212214052970782
"PHKG2",-0.267922603192766,3.26353849382414,3.88564279854535,0.0669030416413689,0.212300908712455
"STAG3",-0.454893782216471,1.20587652634155,3.88549283773859,0.0669095937442528,0.212300908712455
"MT1F",-0.389002976241469,2.18409084901223,3.88521205310497,0.0669169740896434,0.212300908712455
"RP11-8P13.5",0.614272235934324,0.261265518839275,3.88465369056539,0.0669432154285231,0.212332274599762
"RP5-894A10.6",0.352199811129279,2.05351517388504,3.88412821913749,0.0669511799304943,0.212332274599762
"RPRML",-0.512510597724169,0.864837406869637,3.88279056717821,0.066995979597333,0.212430743088923
"HORMAD2",1.33267651396399,-1.63433121810972,3.87036530827459,0.0670065589814333,0.212430743088923
"CBS",-0.342731750942372,2.12430205499178,3.88123531098389,0.0670422978947731,0.21247371659988
"NDUFA10",-0.199248129933475,6.48054991457818,3.88114673396988,0.0670444783133688,0.21247371659988
"ZNF444",-0.340310604658549,2.56252260067566,3.88077394094166,0.0670566173509299,0.21247371659988
"CLHC1",0.259717260525067,3.34481706280918,3.87927702528481,0.0671036778229881,0.212584256557514
"FBXW9",-0.293745006666008,2.62807780007395,3.87816714883336,0.0671388935299374,0.212657239038594
"ZNF442",0.338486357599633,1.96839989289032,3.8762884071319,0.0671986808759838,0.212808009694673
"TMEM109",-0.277353098251952,3.06419080226471,3.87314581867123,0.0672976447479494,0.213082769281721
"TTC3",-0.199087484954313,8.46194625513293,3.86842904905064,0.067447048506146,0.213517106782872
"SF3A3",-0.192418306240894,6.76517964567837,3.86641252609035,0.0675111422410024,0.213681269859051
"HTT",-0.198750542729121,5.61158829045584,3.86428252008742,0.0675789228016845,0.213818708280026
"ABI3",-0.673707252591039,0.183751304813233,3.86462027640238,0.0675790545755046,0.213818708280026
"ZNF496",-0.196564069938687,6.35884357177377,3.86199426038973,0.0676518239370674,0.213990036872278
"PCDHA8",0.724300166113964,-0.20947593125569,3.86263193125586,0.0676577135249023,0.213990036872278
"RP5-1101C3.1",0.730622629644133,-0.412596575091944,3.86268114633077,0.0676712594815186,0.213994120439384
"LINC00858",-1.87718739044658,-2.42564457405313,3.75257067238666,0.0676986975087168,0.214042124913491
"RNU5E-4P",0.41220001158196,2.48963033157309,3.859097233827,0.067744669702107,0.214111748671692
"RASA3",-0.318583833522093,2.79079878589326,3.85907590249549,0.0677452417484306,0.214111748671692
"ANO8",-0.38834268661525,1.28979797333544,3.85850122821578,0.0677650883929883,0.21413571724907
"CHP1",-0.21204529070497,5.2577343470998,3.8580246005773,0.0677785198969041,0.214139409162247
"KIAA1217",0.748652108853321,-0.357200240176296,3.85861004036409,0.0677970581834846,0.214159231186687
"SCARNA13",0.426440790398536,8.91565315885286,3.85678715402849,0.0678180651425995,0.214186842741919
"SERINC1",0.186426180357915,7.4315924512415,3.8562567273802,0.0678350267840716,0.214201670470788
"ZSCAN29",-0.218684278656187,5.55799731988327,3.8553343278734,0.0678645373379521,0.214255227779977
"pk",-0.214119270525793,5.26853067943306,3.85495970934265,0.0678765273209732,0.214255227779977
"FKBP1B",0.353069399012147,1.78707091178498,3.85370563522122,0.0679176233859887,0.214333138300556
"GXYLT1P4",0.649946646963286,0.288871754757849,3.85370450374562,0.0679257580663885,0.214333138300556
"SULF2",0.32410115008012,3.34145408942932,3.8508030991568,0.0680099029392554,0.2145097581398
"NDUFS4",0.185601707937073,6.05513534897562,3.85058116998502,0.0680168285269347,0.2145097581398
"REEP2",-0.210166776899006,4.8389301884157,3.85052665656555,0.0680185849742339,0.2145097581398
"DHX33",-0.184305803182406,5.27709027420568,3.8497641958992,0.0680430484944715,0.214515875354728
"UCKL1",-0.203819205264808,4.60995190513222,3.84970070307789,0.0680450941238024,0.214515875354728
"ZC3HAV1",-0.272636529907036,5.63193155521806,3.8463429137322,0.0681529649594634,0.214810854805252
"TP73-AS1",-0.22175599658074,4.06837349359978,3.84602400561329,0.0681632657471024,0.214810854805252
"RP11-72I8.1",-0.730241281014437,-0.168119655857655,3.84556598841494,0.0682012323519492,0.214891721279274
"HARS",-0.256070208773101,5.96460270891816,3.84114497313558,0.0683203631759681,0.215218007995148
"ZNF358",-0.440525697917635,1.1410993230143,3.84093278655712,0.0683294374255583,0.215218007995148
"HUS1",-0.270004620354807,4.43041392330129,3.83993295798025,0.0683594801508767,0.215231535698967
"MPG",-0.204798817221675,4.39483550765007,3.83990163176665,0.0683604918380776,0.215231535698967
"TJP2",-0.26489688517092,3.90513811963252,3.83958808169647,0.0683707094560857,0.215231535698967
"COX17P1",-0.499331714746193,1.07310407702971,3.83879044633457,0.0683988394075323,0.21528127861109
"CISD2",0.178275827965816,5.95514750204593,3.83530777115564,0.0685089280337511,0.215579046187485
"QKI",0.193852614470635,6.78507299817651,3.83502314645312,0.068518136888131,0.215579046187485
"MATK",-0.244424101728755,5.48322471480918,3.83409744115011,0.0685481050866548,0.215620475821674
"PPEF1",-0.19399501517162,7.51208199801123,3.8335033491539,0.0685673404156593,0.215620475821674
"STK17B",0.24277570096961,3.87301831567262,3.83316080848241,0.0685785517842277,0.215620475821674
"ANKRD29",0.515005265024576,0.730293237481551,3.83296025331674,0.0685890463802095,0.215620475821674
"AC025171.1",1.53531766019944,-1.67797091709819,3.81256065820794,0.068595943836687,0.215620475821674
"UBE2L3",-0.266655657539904,6.02579587510457,3.83223772329369,0.0686083488041936,0.215620475821674
"ZNF57",-0.311959435552975,2.81175249471575,3.83195726009424,0.0686177404730869,0.215620475821674
"PARD6A",-0.295820114789332,2.33821463144775,3.83145709100284,0.068634118675494,0.215633137875401
"MYT1",-0.214813757942527,4.59866747739274,3.83037694776425,0.0686687023470652,0.215702982619977
"AC141586.5",0.455176610910358,0.809763574000717,3.82982300123925,0.0686902934213115,0.215727562383712
"RPLP2",-0.191542079654859,9.40508125873809,3.82925077983476,0.0687052400118772,0.215727562383712
"MRPL15",-0.381345353544469,6.5861039695064,3.82890705963515,0.068716401065366,0.215727562383712
"EIF1AD",-0.231136290331775,3.8410436725427,3.82852542557262,0.0687289114723267,0.215727562383712
"TMUB2",-0.20389149579139,4.35366819714716,3.82814616269758,0.0687411314357192,0.215727562383712
"PLEKHJ1",-0.194284444540824,4.84271057565056,3.8278528438998,0.068750651968008,0.215727562383712
"PICK1",-0.226976338889527,3.8311893807504,3.82650216523736,0.0687946624382754,0.215822334680047
"CMTM5",0.818430592986154,-0.658715023253904,3.82841167874619,0.0688055742276842,0.215822334680047
"ZNF721",0.185674108586633,5.15765479785983,3.82478881702155,0.0688502874935498,0.215923800325497
"SSR4P1",-0.413323718130416,1.54192204322122,3.82308890830939,0.0689069407255735,0.216029116123287
"EIF3F",-0.274369582760162,7.77737478119065,3.82299751756183,0.0689086116599878,0.216029116123287
"PHTF2",0.202105683304743,5.61292082080379,3.82101771295395,0.0689731506688212,0.216192632737203
"AP5B1",-0.229131436542675,3.32298121950764,3.81969614935413,0.0690164627188042,0.216284686137769
"UBC",-0.207651669277594,7.938273623521,3.81904855142416,0.0690374074292888,0.216284686137769
"NDFIP2",-0.273208177029689,3.01425832804134,3.81888865433784,0.0690428722404358,0.216284686137769
"DGCR5",0.965383298537607,-1.10455571469714,3.82203593066802,0.0690520630636845,0.216284686137769
"PRPF39",0.179736887524403,6.4932517794717,3.81744336868667,0.0690898425085829,0.216326148012987
"PWWP2B",-0.284518774226105,2.65743306568394,3.81744678549404,0.0690900771657559,0.216326148012987
"LINC01604",-0.276297845470664,2.92400305937952,3.81390300258787,0.0692059161909308,0.216609591398912
"RP11-1415C14.4",0.325504121895937,2.45352741774715,3.81274950270981,0.0692438683874463,0.216609591398912
"RP5-1098D14.1",-0.651505019984939,0.045281840236735,3.81303820445772,0.0692480861884272,0.216609591398912
"RP1-197B17.3",-0.410609269501241,1.38703915971065,3.81227076943836,0.0692607290603821,0.216609591398912
"HSF1",-0.26744600568407,5.47739569876943,3.81218187196582,0.0692620449963118,0.216609591398912
"WDR83",-0.267429732020111,3.20569791071464,3.81212860666331,0.0692640026975233,0.216609591398912
"ZNF8",-0.260948872438719,4.17562550785956,3.81201863998932,0.0692674354811319,0.216609591398912
"ITPR3",0.235522939781296,3.74666775116215,3.81149802220463,0.0692845826877695,0.216624419497553
"PCDHAC1",0.245779689165401,4.70993929410715,3.81058842501202,0.0693143028934626,0.216678545851351
"HYAL3",-0.358936437606062,1.96435554522763,3.80871703257818,0.0693764585772952,0.216834028938022
"ZNF793-AS1",0.253883738288379,3.04699112862547,3.80790178634215,0.0694027381774106,0.216877346824256
"TICAM1",-0.479816346431582,0.960771338933043,3.8072144880045,0.0694279887208657,0.216917434074746
"NDUFA3",-0.201391842443303,5.62717883488635,3.80481054586904,0.0695041469604215,0.217116532061338
"ARHGEF26-AS1",0.657806955789979,0.209111787788565,3.80464465228702,0.0695201599837288,0.21712771125664
"GLI4",-0.370386312409137,1.40272009459238,3.80341685151594,0.0695515848531764,0.217140960155989
"SMARCC2",-0.203788433549785,6.06532332034232,3.80328030657552,0.0695545295364139,0.217140960155989
"RP11-14C22.3",1.65492744868003,-1.97657417340853,3.75303941368468,0.069565883817505,0.217140960155989
"FAM86JP",-0.556042646519174,0.57335282521742,3.80275165638076,0.0695772325716455,0.217140960155989
"RP13-766D20.4",-0.580735181354614,0.0704459680937591,3.80235768581728,0.0695977680158629,0.217140960155989
"RP11-1086F11.1",-1.0463075461982,-1.21285292134842,3.80433812099988,0.0696082735302026,0.217140960155989
"RNF122",-0.297778875666362,2.26498438173042,3.80135375328609,0.0696185514143115,0.217140960155989
"ZNF696",-0.264666412434465,3.19948293785678,3.80118260879552,0.0696238824827273,0.217140960155989
"SOX8",1.71152847421087,-1.75852277192275,3.76635658239725,0.0697200773291954,0.217393090341789
"MXRA8",-0.212666306605053,5.06020405532737,3.79797271376182,0.0697296242700928,0.217393090341789
"GSPT1",-0.314424793859816,7.3422138753051,3.7967238850272,0.0697708903089617,0.217482914418973
"ZSCAN31",0.253426053942642,3.00130551751008,3.79619072867572,0.0697887756835954,0.217499839547911
"RP11-147L13.12",-0.443053858850729,1.42561830275158,3.79493967595916,0.0698314421331999,0.217593976183072
"MOV10",-0.326567089563136,2.81647612320713,3.79385326037691,0.0698661737019242,0.217663358641035
"LYPLA1",-0.205911103366427,8.8218827149972,3.79275472961352,0.0699022581435644,0.217716345258744
"LRWD1",-0.22895162999135,3.95218496354271,3.79257948266896,0.0699081175046259,0.217716345258744
"BCCIP",-0.182022670823188,7.15243931934223,3.79185242131634,0.0699321630853251,0.2177523951134
"SAP130",-0.331105433151274,3.12633632904864,3.78963255883012,0.0700060265341083,0.21792571226165
"CSNK1G1",-0.223922238793713,5.52057728430533,3.78942219879523,0.070012784663146,0.21792571226165
"FAM122B",-0.236701811522795,3.93204878954161,3.78767738768433,0.0700708033931252,0.218052616658038
"NFKB1",-0.234064222104079,3.85257329722899,3.78744619891667,0.0700785296463697,0.218052616658038
"SNRNP40",-0.232230587791691,6.46258966805217,3.78598944856707,0.0701268444139601,0.21816407574498
"DCTN1",-0.211272741090289,6.27674958858118,3.78559759379593,0.0701398790628718,0.218165758495879
"RP11-351C21.2",0.590470861793518,0.224121795284862,3.78427795854803,0.0701936429701571,0.218276852858763
"RP11-1055B8.9",-0.906129901492319,-1.05177106186692,3.78700281586263,0.0702026853925482,0.218276852858763
"PPAPDC2",0.396472660000895,2.18589777520234,3.78341584353168,0.0702130960089148,0.218276852858763
"RP11-384O8.1",-0.569109116866909,0.531391603377391,3.78254886252,0.0702470524391144,0.218332694070189
"RPS23",0.194111362199126,11.0670500610268,3.78210842559415,0.0702560650544264,0.218332694070189
"SLC25A3",-0.20487497174994,9.8486045755421,3.78116218935803,0.0702876133047809,0.218391868955175
"FES",-0.415571466370384,1.49423758241991,3.7805793611924,0.0703084531664415,0.21841775648326
"CDKL4",1.83761071035293,-1.88658559008799,3.73050587885273,0.0703416509862234,0.218435122031566
"CREG1",0.195349151230467,5.74744885663016,3.77890302574204,0.0703630057947236,0.218435122031566
"SPNS2",-0.455595195936561,1.41051735662907,3.77799401509106,0.070394941108442,0.218435122031566
"CCDC154",-1.8758170328165,-2.42477552484248,3.67390796801273,0.0703960641513109,0.218435122031566
"CTD-2574D22.3",0.675642182264198,-0.312781457885643,3.77870422268502,0.0704015416320511,0.218435122031566
"ADAMTS13",0.422957753298525,1.08931954048011,3.7778203579708,0.0704015977481304,0.218435122031566
"HLA-F",0.657164840358643,-0.283541925531945,3.77826321115523,0.0704137643098564,0.218435122031566
"CCDC12",-0.205032354469783,4.1388888109005,3.77737431748272,0.0704141164766743,0.218435122031566
"TAS2R14",0.325492744970606,2.96167086704458,3.77619359883508,0.0704538109395362,0.218519439898078
"SCG2",0.223957585047501,3.98227877657771,3.77571816894713,0.0704695379808782,0.218529403697762
"STAG3L2",0.309196665990726,3.2591143612336,3.77331182465829,0.0705502027760917,0.218681843790826
"NPHP1",0.285439805649867,2.64340538274461,3.7730595461179,0.0705587908612837,0.218681843790826
"SMAD3",0.302522034245284,2.40865681337303,3.77240592362485,0.0705808017356591,0.218681843790826
"UCK2",-0.231397429315661,6.94213329372283,3.77196196819087,0.0705952293134385,0.218681843790826
"LENG1",-0.306993855742537,2.23164412425335,3.77191516167476,0.0705973527962711,0.218681843790826
"PPP1R15A",-0.248751618205384,3.47649441407064,3.77148596814167,0.070611369874008,0.218681843790826
"CHRNB1",-0.251649399237887,3.5460261966353,3.77088861231143,0.0706313973460104,0.218681843790826
"PTENP1-AS",-0.290406118390165,2.5949808199826,3.77067318768109,0.0706388187283784,0.218681843790826
"LPCAT2",-0.242920091290553,3.1869884848751,3.77052117867291,0.0706437650256473,0.218681843790826
"TBC1D14",-0.219206827017482,6.5411595152986,3.77050981088763,0.0706439285777144,0.218681843790826
"SCML2",-0.233290190248614,5.75246968290839,3.76954493806937,0.0706763097789656,0.218743304034083
"SPEG",-0.248534600763342,3.82419355413958,3.76867803629766,0.0707055526784483,0.218795031166235
"OCIAD2",-0.207010631668974,5.18456773326915,3.7671315512901,0.0707573787148559,0.2189166100494
"MLLT6",-0.226085368612815,6.21521834404792,3.76657452336666,0.070776100548112,0.218935742740679
"LACTB",-0.240210801819554,4.22142953752976,3.76605917327448,0.0707934720189426,0.218947189261259
"NSA2",0.185423356625717,7.73988287081443,3.76571881762054,0.0708048778924711,0.218947189261259
"GPN2",-0.211743412584175,4.37775918570409,3.76482823363244,0.0708348615642225,0.219001124758225
"TRPM3",0.353205825734991,2.76237218057488,3.76408152968934,0.0708602957834283,0.219037176415449
"PAQR4",-0.204533626758663,5.66829170167014,3.76373019293549,0.0708718141643287,0.219037176415449
"YBX1",-0.215573149090294,9.99444775250966,3.76320033749365,0.0708896578271746,0.219037176415449
"CAB39L",0.262708493641592,3.68090910905021,3.7629951991989,0.0708966968903972,0.219037176415449
"RP11-43N16.4",-0.769198477063809,-0.600444783407648,3.76298124032805,0.0709564036170801,0.219180992396625
"SLC5A6",-0.186593172585655,5.87851864492408,3.76086594330089,0.070968350189584,0.219180992396625
"RAC3",-0.192164988804557,6.16147855592525,3.7591432332879,0.0710264865135022,0.219321751989173
"MEIS2",-0.212456089894806,5.23104480181871,3.75755402481689,0.0710801719688649,0.21941092337967
"KIRREL3",-0.960117819194749,-0.340726363278805,3.75851446914688,0.0710895412562918,0.21941092337967
"RMI1",0.505465086425503,4.10817222291244,3.75717457544893,0.0710930594709755,0.21941092337967
"ANXA2R",1.43619254536844,-2.07848691090426,3.70671166227267,0.0711092847338394,0.21942221771025
"C14orf93",-0.193465882354409,4.59075890688979,3.75582628052276,0.0711385951493988,0.219450169442626
"ANAPC5",-0.191288821091,7.86318729615882,3.7556418517641,0.0711448211413636,0.219450169442626
"GUCY2D",-0.243581576250259,4.17520599724863,3.75512248505352,0.0711624379554639,0.219450169442626
"ATP8A2",-0.208355833183368,4.29415337976825,3.75462993427951,0.0711791044439196,0.219450169442626
"SCMH1",-0.184059074375016,5.39980323872041,3.75456755898555,0.07118117968864,0.219450169442626
"JMJD4",-0.18210992725491,5.29651862390204,3.75264414834205,0.0712463240412523,0.219612234847016
"FN3K",-0.531906880599375,0.995444662705586,3.75205733407946,0.0712690473681634,0.219640591117623
"MIR3609",0.602101080931642,7.17341816803987,3.75163047716738,0.0712806797539554,0.219640591117623
"ENOPH1",-0.190799661529459,6.80624898370088,3.75110325858023,0.0712985586929745,0.219656921647269
"DNAJC1",0.207149293097403,4.38680165465517,3.74823013050491,0.0713961006536715,0.219918629319882
"NEUROG2",-0.417725387239111,2.09101652683294,3.74733703410854,0.0714270848201739,0.219973205786719
